module_id,module_code,module_title,m2_top_staff_id,m3_top_staff_id,top_rank_changed,staff_id,full_name,m2_rank,m3_rank,rank_changed,semantic_score,m3_kg_score,graph_support_score,shared_topic_count,graph_explanation
module_d1411541c29ad418,PH1604,PH1604 - Person Centred Healthcare and Leadership 1,paapakwesi-ampiah,paapakwesi-ampiah,False,alex-harvey,Miss Alex Harvey,3,3,False,0.426567,0.381254,0.2,0,Same department match
module_d1411541c29ad418,PH1604,PH1604 - Person Centred Healthcare and Leadership 1,paapakwesi-ampiah,paapakwesi-ampiah,False,amanda-ager,Dr Amanda Ager,4,4,False,0.425114,0.380091,0.2,0,Same department match
module_d1411541c29ad418,PH1604,PH1604 - Person Centred Healthcare and Leadership 1,paapakwesi-ampiah,paapakwesi-ampiah,False,cherry-kilbride,Professor Cherry Kilbride,5,5,False,0.416918,0.373534,0.2,0,Same department match
module_d1411541c29ad418,PH1604,PH1604 - Person Centred Healthcare and Leadership 1,paapakwesi-ampiah,paapakwesi-ampiah,False,jonathan-warne,Mr Jonathan Warne,2,2,False,0.44716,0.397728,0.2,0,Same department match
module_d1411541c29ad418,PH1604,PH1604 - Person Centred Healthcare and Leadership 1,paapakwesi-ampiah,paapakwesi-ampiah,False,paapakwesi-ampiah,Dr Paapa Kwesi Ampiah,1,1,False,0.460902,0.408722,0.2,0,Same department match
module_d16f5e9dc32ac742,PH1600,PH1600 - Anatomy 1: Lower Quadrant,amanda-ager,amanda-ager,False,amanda-ager,Dr Amanda Ager,1,1,False,0.29227,0.273816,0.2,0,Same department match
module_d16f5e9dc32ac742,PH1600,PH1600 - Anatomy 1: Lower Quadrant,amanda-ager,amanda-ager,False,emma-farquharson,Miss Emma Farquharson,2,2,False,0.27053,0.256424,0.2,0,Same department match
module_d16f5e9dc32ac742,PH1600,PH1600 - Anatomy 1: Lower Quadrant,amanda-ager,amanda-ager,False,jonathan-warne,Mr Jonathan Warne,4,4,False,0.263267,0.250614,0.2,0,Same department match
module_d16f5e9dc32ac742,PH1600,PH1600 - Anatomy 1: Lower Quadrant,amanda-ager,amanda-ager,False,neil-oconnell,Professor Neil O'Connell,3,3,False,0.26575,0.2526,0.2,0,Same department match
module_d16f5e9dc32ac742,PH1600,PH1600 - Anatomy 1: Lower Quadrant,amanda-ager,amanda-ager,False,paapakwesi-ampiah,Dr Paapa Kwesi Ampiah,5,5,False,0.256774,0.245419,0.2,0,Same department match
module_d1a139f011fadaeb,CO3619,CO3619 - Political Satires & Comedy,simon-weaver,simon-weaver,False,billur-ozgul,Dr Billur Ozgul,5,5,False,0.409341,0.337473,0.05,0,Same college match
module_d1a139f011fadaeb,CO3619,CO3619 - Political Satires & Comedy,simon-weaver,simon-weaver,False,hauke-riesch,Dr Hauke Riesch,2,2,False,0.491943,0.403554,0.05,0,Same college match
module_d1a139f011fadaeb,CO3619,CO3619 - Political Satires & Comedy,simon-weaver,simon-weaver,False,peter-wilkin,Dr Peter Wilkin,4,4,False,0.410361,0.338289,0.05,0,Same college match
module_d1a139f011fadaeb,CO3619,CO3619 - Political Satires & Comedy,simon-weaver,simon-weaver,False,sara-de-benedictis,Dr Sara De Benedictis,3,3,False,0.430961,0.354769,0.05,0,Same college match
module_d1a139f011fadaeb,CO3619,CO3619 - Political Satires & Comedy,simon-weaver,simon-weaver,False,simon-weaver,Dr Simon Weaver,1,1,False,0.575786,0.470629,0.05,0,Same college match
module_d25c2cc4c691f59e,LX3639,LX3639 - EU Law in its UK Context,anna-tuckett,anna-tuckett,False,anna-tuckett,Dr Anna Tuckett,1,1,False,0.3434,0.28472,0.05,0,Same college match
module_d25c2cc4c691f59e,LX3639,LX3639 - EU Law in its UK Context,anna-tuckett,anna-tuckett,False,katja-sarmiento-mirwaldt,Dr Katja Sarmiento-Mirwaldt,2,2,False,0.337444,0.279955,0.05,0,Same college match
module_d25c2cc4c691f59e,LX3639,LX3639 - EU Law in its UK Context,anna-tuckett,anna-tuckett,False,kristian-gustafson,Dr Kristian Gustafson,5,5,False,0.215245,0.182196,0.05,0,Same college match
module_d25c2cc4c691f59e,LX3639,LX3639 - EU Law in its UK Context,anna-tuckett,anna-tuckett,False,peter-wilkin,Dr Peter Wilkin,4,4,False,0.234824,0.197859,0.05,0,Same college match
module_d25c2cc4c691f59e,LX3639,LX3639 - EU Law in its UK Context,anna-tuckett,anna-tuckett,False,philip-davies,Professor Philip Davies,3,3,False,0.251923,0.211538,0.05,0,Same college match
module_d2677e59ca18a527,,Intro to AI Applications in Engineering,ali-mousavi,ali-mousavi,False,ali-mousavi,Dr Alireza Mousavi,1,1,False,0.367844,0.360275,0.33,1,Shared topic evidence: artificial intelligence; Same college match
module_d2677e59ca18a527,,Intro to AI Applications in Engineering,ali-mousavi,ali-mousavi,False,alvin-gatto,Dr Alvin Gatto,4,5,True,0.267634,0.224107,0.05,0,Same college match
module_d2677e59ca18a527,,Intro to AI Applications in Engineering,ali-mousavi,ali-mousavi,False,dong-zhang,Dr Dong Zhang,2,2,False,0.305349,0.304279,0.3,1,Shared topic evidence: artificial intelligence; Same college match
module_d2677e59ca18a527,,Intro to AI Applications in Engineering,ali-mousavi,ali-mousavi,False,hamid-bahai,Professor Hamid Bahai,5,4,True,0.264357,0.273486,0.31,1,Shared topic evidence: artificial intelligence; Same college match
module_d2677e59ca18a527,,Intro to AI Applications in Engineering,ali-mousavi,ali-mousavi,False,moschos-papananias,Dr Moschos Papananias,3,3,False,0.276768,0.287414,0.33,1,Shared topic evidence: artificial intelligence; Same college match
module_d2b57803ec69ffac,EE1642,EE1642 - Mathematics for Computer Systems,rumyana-neykova,rumyana-neykova,False,akram-khan,Professor Akram Khan,4,2,True,0.256696,0.295357,0.45,1,Shared topic evidence: mathematics; Same college match
module_d2b57803ec69ffac,EE1642,EE1642 - Mathematics for Computer Systems,rumyana-neykova,rumyana-neykova,False,cigdem-sengul,Dr Cigdem Sengul,3,4,True,0.269361,0.225489,0.05,0,Same college match
module_d2b57803ec69ffac,EE1642,EE1642 - Mathematics for Computer Systems,rumyana-neykova,rumyana-neykova,False,diana-suleimenova1,Dr Diana Suleimenova,5,5,False,0.241839,0.203471,0.05,0,Same college match
module_d2b57803ec69ffac,EE1642,EE1642 - Mathematics for Computer Systems,rumyana-neykova,rumyana-neykova,False,rumyana-neykova,Dr Rumyana Neykova,1,1,False,0.294646,0.305717,0.35,1,Shared topic evidence: mathematics; Same college match
module_d2b57803ec69ffac,EE1642,EE1642 - Mathematics for Computer Systems,rumyana-neykova,rumyana-neykova,False,zhengwen-huang,Dr Zhengwen Huang,2,3,True,0.281118,0.234894,0.05,0,Same college match
module_d2e39193d8faa4be,FM2641,FM2641 - Alternative Film and Video Practices,paul-moody,paul-moody,False,andra-ivanescu,Dr Andra Ivanescu,4,4,False,0.265887,0.22271,0.05,0,Same college match
module_d2e39193d8faa4be,FM2641,FM2641 - Alternative Film and Video Practices,paul-moody,paul-moody,False,dr-katerina-paramana,Dr Katerina Paramana,5,5,False,0.243854,0.205083,0.05,0,Same college match
module_d2e39193d8faa4be,FM2641,FM2641 - Alternative Film and Video Practices,paul-moody,paul-moody,False,paul-moody,Dr Paul Moody,1,1,False,0.376643,0.311314,0.05,0,Same college match
module_d2e39193d8faa4be,FM2641,FM2641 - Alternative Film and Video Practices,paul-moody,paul-moody,False,sarita-malik,Professor Sarita Malik,3,3,False,0.271671,0.227337,0.05,0,Same college match
module_d2e39193d8faa4be,FM2641,FM2641 - Alternative Film and Video Practices,paul-moody,paul-moody,False,sean-holmes,Dr Sean Holmes,2,2,False,0.343274,0.284619,0.05,0,Same college match
module_d32108cd26aa298d,PX2613,PX2613 - Historians and their Craft,william-rollason,william-rollason,False,alison-carrol,Dr Alison Carrol,3,3,False,0.346902,0.287522,0.05,0,Same college match
module_d32108cd26aa298d,PX2613,PX2613 - Historians and their Craft,william-rollason,william-rollason,False,maria-kastrinou,Dr Maria Kastrinou,5,5,False,0.32848,0.272784,0.05,0,Same college match
module_d32108cd26aa298d,PX2613,PX2613 - Historians and their Craft,william-rollason,william-rollason,False,peter-thomas,Professor Peter D. Thomas,2,2,False,0.362969,0.300375,0.05,0,Same college match
module_d32108cd26aa298d,PX2613,PX2613 - Historians and their Craft,william-rollason,william-rollason,False,richard-hammond,Dr Richard Hammond,4,4,False,0.346312,0.28705,0.05,0,Same college match
module_d32108cd26aa298d,PX2613,PX2613 - Historians and their Craft,william-rollason,william-rollason,False,william-rollason,Dr Will Rollason,1,1,False,0.373944,0.309155,0.05,0,Same college match
module_d397308213ef3c41,SP5608,SP5608 - Research Methods and Data Analysis,dominic-orth,dominic-orth,False,dominic-orth,Dr Dominic Orth,1,1,False,0.445403,0.396322,0.2,0,Same department match
module_d397308213ef3c41,SP5608,SP5608 - Research Methods and Data Analysis,dominic-orth,dominic-orth,False,emma-norris,Dr Emma Norris,2,2,False,0.397664,0.358131,0.2,0,Same department match
module_d397308213ef3c41,SP5608,SP5608 - Research Methods and Data Analysis,dominic-orth,dominic-orth,False,meriel-norris,Professor Meriel Norris,4,4,False,0.322577,0.298062,0.2,0,Same department match
module_d397308213ef3c41,SP5608,SP5608 - Research Methods and Data Analysis,dominic-orth,dominic-orth,False,rosemary-doe-asinyo,Ms Rosemary Xorlanyo Doe-Asinyo,3,3,False,0.342405,0.313924,0.2,0,Same department match
module_d397308213ef3c41,SP5608,SP5608 - Research Methods and Data Analysis,dominic-orth,dominic-orth,False,tai-frater,Ms Tai Frater,5,5,False,0.320333,0.296266,0.2,0,Same department match
module_d3b1694555a700bd,,Information Systems and Organisations,alan-serrano,alan-serrano,False,alan-serrano,Dr Alan Serrano-Rico,1,1,False,0.421839,0.347471,0.05,0,Same college match
module_d3b1694555a700bd,,Information Systems and Organisations,alan-serrano,alan-serrano,False,armin-kashefi,Dr Armin Kashefi,3,3,False,0.338304,0.280643,0.05,0,Same college match
module_d3b1694555a700bd,,Information Systems and Organisations,alan-serrano,alan-serrano,False,mark-perry,Professor Mark Perry,5,5,False,0.325745,0.270596,0.05,0,Same college match
module_d3b1694555a700bd,,Information Systems and Organisations,alan-serrano,alan-serrano,False,nour-ali,Dr Nour Ali,2,2,False,0.351425,0.29114,0.05,0,Same college match
module_d3b1694555a700bd,,Information Systems and Organisations,alan-serrano,alan-serrano,False,steven-sam,Dr Steven Sam,4,4,False,0.334011,0.277209,0.05,0,Same college match
module_d3ec43143bab1460,CY3609,CY3609 - Psychosocial Perspectives on Crime and Violence,ebony-reid,anamika-twyman-ghoshal,True,anamika-twyman-ghoshal,Dr Anamika Twyman-Ghoshal,2,1,True,0.503165,0.466532,0.32,1,Shared topic evidence: criminal justice; Same college match
module_d3ec43143bab1460,CY3609,CY3609 - Psychosocial Perspectives on Crime and Violence,ebony-reid,anamika-twyman-ghoshal,True,ebony-reid,Dr Ebony Reid,1,2,True,0.506938,0.41555,0.05,0,Same college match
module_d3ec43143bab1460,CY3609,CY3609 - Psychosocial Perspectives on Crime and Violence,ebony-reid,anamika-twyman-ghoshal,True,magali-peyrefitte,Dr Magali Peyrefitte,3,4,True,0.401187,0.33095,0.05,0,Same college match
module_d3ec43143bab1460,CY3609,CY3609 - Psychosocial Perspectives on Crime and Violence,ebony-reid,anamika-twyman-ghoshal,True,matthew-cracknell,Dr Matthew Cracknell,4,3,True,0.397147,0.399718,0.41,1,Shared topic evidence: criminal justice; Same college match
module_d3ec43143bab1460,CY3609,CY3609 - Psychosocial Perspectives on Crime and Violence,ebony-reid,anamika-twyman-ghoshal,True,rohini-rai,Dr Rohini Rai,5,5,False,0.356061,0.294849,0.05,0,Same college match
module_d40051d13205ae33,CS5704,Research Project Management,steven-sam,steven-sam,False,alan-serrano,Dr Alan Serrano-Rico,5,5,False,0.265174,0.222139,0.05,0,Same college match
module_d40051d13205ae33,CS5704,Research Project Management,steven-sam,steven-sam,False,mark-perry,Professor Mark Perry,4,4,False,0.268239,0.224591,0.05,0,Same college match
module_d40051d13205ae33,CS5704,Research Project Management,steven-sam,steven-sam,False,martin-shepperd,Professor Martin Shepperd,2,2,False,0.300364,0.250291,0.05,0,Same college match
module_d40051d13205ae33,CS5704,Research Project Management,steven-sam,steven-sam,False,robert-macredie,Professor Rob Macredie,3,3,False,0.292639,0.244111,0.05,0,Same college match
module_d40051d13205ae33,CS5704,Research Project Management,steven-sam,steven-sam,False,steven-sam,Dr Steven Sam,1,1,False,0.306848,0.255478,0.05,0,Same college match
module_d464714d85a35366,EE5624,"EE5624 - Applied Sensors, Instrumentation and Control",ruiheng-wu,ruiheng-wu,False,akram-khan,Professor Akram Khan,2,2,False,0.268833,0.225066,0.05,0,Same college match
module_d464714d85a35366,EE5624,"EE5624 - Applied Sensors, Instrumentation and Control",ruiheng-wu,ruiheng-wu,False,cigdem-sengul,Dr Cigdem Sengul,3,3,False,0.266042,0.222834,0.05,0,Same college match
module_d464714d85a35366,EE5624,"EE5624 - Applied Sensors, Instrumentation and Control",ruiheng-wu,ruiheng-wu,False,konstantinos-banitsas,Dr Konstantinos Banitsas,4,4,False,0.262036,0.219629,0.05,0,Same college match
module_d464714d85a35366,EE5624,"EE5624 - Applied Sensors, Instrumentation and Control",ruiheng-wu,ruiheng-wu,False,ruiheng-wu,Dr Ruiheng Wu,1,1,False,0.291288,0.24303,0.05,0,Same college match
module_d464714d85a35366,EE5624,"EE5624 - Applied Sensors, Instrumentation and Control",ruiheng-wu,ruiheng-wu,False,zhengwen-huang,Dr Zhengwen Huang,5,5,False,0.255912,0.21473,0.05,0,Same college match
module_d464dfd37e76db34,MA3621,MA3621 - Complex Variable Methods and Applications,stephen-langdon,stephen-langdon,False,anne-sophie-kaloghiros,Dr Anne-Sophie Kaloghiros,3,3,False,0.197143,0.167714,0.05,0,Same college match
module_d464dfd37e76db34,MA3621,MA3621 - Complex Variable Methods and Applications,stephen-langdon,stephen-langdon,False,ilia-krasikov,Dr Ilia Krasikov,4,4,False,0.160247,0.138198,0.05,0,Same college match
module_d464dfd37e76db34,MA3621,MA3621 - Complex Variable Methods and Applications,stephen-langdon,stephen-langdon,False,shuang-cang,Dr Sarah Cang,5,5,False,0.155691,0.134553,0.05,0,Same college match
module_d464dfd37e76db34,MA3621,MA3621 - Complex Variable Methods and Applications,stephen-langdon,stephen-langdon,False,simon-shaw,Professor Simon Shaw,2,2,False,0.202669,0.172135,0.05,0,Same college match
module_d464dfd37e76db34,MA3621,MA3621 - Complex Variable Methods and Applications,stephen-langdon,stephen-langdon,False,stephen-langdon,Professor Stephen Langdon,1,1,False,0.241423,0.203138,0.05,0,Same college match
module_d466ea44bfbd03a1,EE5636,EE5636 - Embedded DSP and FPGA Systems,zhengwen-huang,zhengwen-huang,False,akram-khan,Professor Akram Khan,4,4,False,0.265995,0.222796,0.05,0,Same college match
module_d466ea44bfbd03a1,EE5636,EE5636 - Embedded DSP and FPGA Systems,zhengwen-huang,zhengwen-huang,False,john-cosmas,Professor John Cosmas,2,2,False,0.274337,0.22947,0.05,0,Same college match
module_d466ea44bfbd03a1,EE5636,EE5636 - Embedded DSP and FPGA Systems,zhengwen-huang,zhengwen-huang,False,lu-gan,Dr Lu Gan,3,3,False,0.269208,0.225366,0.05,0,Same college match
module_d466ea44bfbd03a1,EE5636,EE5636 - Embedded DSP and FPGA Systems,zhengwen-huang,zhengwen-huang,False,nikolaos-boulgouris,Dr Nikolaos Boulgouris,5,5,False,0.236834,0.199467,0.05,0,Same college match
module_d466ea44bfbd03a1,EE5636,EE5636 - Embedded DSP and FPGA Systems,zhengwen-huang,zhengwen-huang,False,zhengwen-huang,Dr Zhengwen Huang,1,1,False,0.294692,0.245754,0.05,0,Same college match
module_d470f2bed33b31bd,EC5602,EC5602 - Foundations of Finance,hugh-colaco,hugh-colaco,False,bryan-mase,Dr Bryan Mase,5,5,False,0.333018,0.266414,0.0,0,
module_d470f2bed33b31bd,EC5602,EC5602 - Foundations of Finance,hugh-colaco,hugh-colaco,False,dilruba-karim,Miss Dilruba Karim,4,4,False,0.368018,0.294414,0.0,0,
module_d470f2bed33b31bd,EC5602,EC5602 - Foundations of Finance,hugh-colaco,hugh-colaco,False,hugh-colaco,Dr Hugh Colaco,1,1,False,0.379295,0.303436,0.0,0,
module_d470f2bed33b31bd,EC5602,EC5602 - Foundations of Finance,hugh-colaco,hugh-colaco,False,radha-shiwakoti,Dr Radha Shiwakoti,2,2,False,0.376423,0.301138,0.0,0,
module_d470f2bed33b31bd,EC5602,EC5602 - Foundations of Finance,hugh-colaco,hugh-colaco,False,stylianos-asimakopoulos,Professor Stylianos Asimakopoulos,3,3,False,0.373888,0.29911,0.0,0,
module_d4b0a1ddf4855574,JR307,Journalism Practice Project & Portfolio,magali-peyrefitte,magali-peyrefitte,False,anita-howarth,Dr Anita Howarth,2,2,False,0.318021,0.264417,0.05,0,Same college match
module_d4b0a1ddf4855574,JR307,Journalism Practice Project & Portfolio,magali-peyrefitte,magali-peyrefitte,False,billur-ozgul,Dr Billur Ozgul,3,3,False,0.314937,0.26195,0.05,0,Same college match
module_d4b0a1ddf4855574,JR307,Journalism Practice Project & Portfolio,magali-peyrefitte,magali-peyrefitte,False,magali-peyrefitte,Dr Magali Peyrefitte,1,1,False,0.334958,0.277966,0.05,0,Same college match
module_d4b0a1ddf4855574,JR307,Journalism Practice Project & Portfolio,magali-peyrefitte,magali-peyrefitte,False,sara-de-benedictis,Dr Sara De Benedictis,4,4,False,0.30898,0.257184,0.05,0,Same college match
module_d4b0a1ddf4855574,JR307,Journalism Practice Project & Portfolio,magali-peyrefitte,magali-peyrefitte,False,sarita-malik,Professor Sarita Malik,5,5,False,0.301986,0.251589,0.05,0,Same college match
module_d4c664768655cdd2,,Professional Practices and Business for Engineers,alan-serrano,alan-serrano,False,alan-serrano,Dr Alan Serrano-Rico,1,1,False,0.266735,0.223388,0.05,0,Same college match
module_d4c664768655cdd2,,Professional Practices and Business for Engineers,alan-serrano,alan-serrano,False,armin-kashefi,Dr Armin Kashefi,4,4,False,0.223137,0.18851,0.05,0,Same college match
module_d4c664768655cdd2,,Professional Practices and Business for Engineers,alan-serrano,alan-serrano,False,nayna-patel,Dr Nayna Patel,3,3,False,0.22477,0.189816,0.05,0,Same college match
module_d4c664768655cdd2,,Professional Practices and Business for Engineers,alan-serrano,alan-serrano,False,rumyana-neykova,Dr Rumyana Neykova,2,2,False,0.243586,0.204869,0.05,0,Same college match
